sa-hash,a-hash,artist,song,count
0b1c1c027ceb45fe3f44416978636c362c288c770a48b37ade4caf520bf237c2,23485fb39a32d9c6881d691b527fdbcb8d4879c6069186e0e8a8e0d2cf5b72fd,"Amy Winehouse","Our day will come",14
29da2e2fb0e2899bfb22242fbe0b13527b19a1fc945d095bbdadfd42f43d2a8f,d87a5616a2373276004709387fa5b819daef18231a620da7dec0521a06e02bea,"Weeping Willows","Wait for love to grow",18
a272fd9731e1d353896ea49617f1222cae03e002215331aa25691923ed299d4f,d3dc5beaa9515b4d7b6062564ae6eae1598ea5362a22d2205ed2b07220f15b8c,Orup,Magaluf,7
690ed34a66534cf704ed722c59fa31c1b9788b686544af6aee95649a08ca2644,4fd11cd291cc658cf478fab1bf88315d605dd570f989e8512c6209f33b29f275,"The Crash","Lauren caught my eye",5
18511e1b1ccd20ccb22851822ea9483ebd668ccddc61bc292e663507ba39b97f,b98add901daf53506a32b7eacdb34d6284a8159456cced04b0cfe7526b21043e,"Norah Jones","Carry on",3
f1c33d61b2c90ad5e9d3decdd5828f93476572e21a8a98c864784c2c84aa344f,05853b0d7df1ed45346a850a236c235940a61232d7ebc54732987b3046c320b5,"Niklas Strömstedt","Sista morgonen",5
1bf73949728c1e5ba0a30a919775ad9e8c1fe50c24952b078e37ffa10761d461,724854abc05b1cc4fa2a64a5e996055b3c0a0e18c6489fdadad4a01a2ff840e4,"Stevie Wonder","You are the sunshine of my life",8
c7d6bab3dd0d192ab63721282cbcc50aacfa854cb7e6a3c046e10734f25c431e,8c90b1d869b0637eaae35fa70e6dd564195159c6c85bc3084a3969268888d933,"Olly Murs","You don't know love",11
1b7c179829c6eac5c90cc552e965c8f5fe807819cad07004e4e9c5c8876070e8,88aea22d9a784ddd64f994e238eb9c3f62e121bfeaec7bd81144f7665a3ce69e,"Evelina Olsen","Kärleken är vi",22
9f6ecb761fc8da6cb6b969c3aeb49e7ff9519d8c1535659a92bc2024101aa70b,b58623e3477fa50309606a7880ef5ffbe796f1aa5e63b2c2c52e5c17824f7ff6,"Jonas Blue & Jp Cooper","Perfect strangers",9
bec355148ce3ec459018831257ac1d26b15cfe0c2b4e547fd2a53ca2c1db2f7c,670326d2505965287787710ad298cf67b8c569ae0b01a7afb04b06d7a49bbe05,"Celine Dion","Encore un soir",14
b90b4f153a0de0de2ea828761c2cf5be8712bad7e2e4f87d00259e3a2a66697b,e020b929e0993c8ae38560d2da3dc69aef1eb588df396e609b60d75c14566551,Bosson,"One in a million",11
1de2b74b085552d18a289719caa88795c99239d26c8358831226fac15b863ad2,e1a192fc1f31a1c94a03d0de11cea6f59cca09c455221b3de8181206b7a70622,"Chris Rea","The road to Hell",11
ff4bfabb31b30103f373b9906316e1d64fcb508cb7240fb55a250f574bd10816,c59a83cc05f380b8a24833f09b3e55d549052c165d6ef72dd425049b7cad9d57,"Fiona Apple",Criminal,4
cc87a36a848f41e0f244978d021ddde45fb8aaf480b0c1cb2450d5099be2bbbd,cefa6d4df0cf888a8b3e77dd782da9d5667fde381089c70b96cb5213d0a9a294,"Guns N' Roses","November rain",2
18c5136e0aa04722c8d130357d085fcb60bf160d478747e3b72967e7197c086a,ff9f9f0cf9b99c9025e1cc8d4b4b79c5ce8a45f03af8fae0388defec2624fe46,Supertramp,"Breakfast in America",9
9e549e76a45ba6ec48b72e8a814ce7178d71129f45b55969450e9a43239412ec,3f2847f20089009ca51a8b5ecda96218e5012c14abfe8e1073e1201076d760ec,"Björn Afzelius","Den himmelska fridens torg",7
ddb73a0847d1a146b96edfbbb8dddb1db194a11eaf54c8713debe0224b645307,aa37730415af53bd57206800ee8a74685bdef1095a29e620197dc146e0196842,"Womack And Womack",Teardrop,11
78093355bbead336bce435933ff04235e883b5398898232b8fba0a217f29ece5,9e7d7c03eafe0295e1e0ad53136bfb06da023d9120c777db7e87f7a4d22c5fdd,Keane,"Bend and break",6
74c9f4155695f88a453c9aeb2520c54f4caa5954497b467da2ad0e9767b2e503,2962dd523ddbd093e0ebcc64654cc09c59791a0fe8a3fea78d3c63b278479ee7,"Tove Lo","Talking Body",2
e110f22dc6afdfe4ebc0be5bfacad3544c065fce5206fbe5c8c8c9606fa8dcc3,9013e22a6866fba8e90e69494377dad08473581aacb4377c09caf79cb7de7b0e,"Los Angeles Philharmonic Orchestra & Dir. Esa-pekka Salonen","Claude Debussy: La damoiselle élue",15
0e29f34d802ff29e220cd68552009d9f1b6bb89d40642cf5defa751111a171ec,f76f99c21f4918f376231a7ea8938f09eed0ad8aaac823bef1f709b6b10d7d84,"Damien Rice","The blower's daughter",2
f0a04a422c6c15439f4812e8cbf8de0d8f5196193c3a429d12f5bc33eca6df84,ff21a257e0321eaa4fc4acfaef76c6d12621c8a636462a433c6370abe1895eea,"Ellie Goulding","Still falling for you",32
ec4750f41d69c7ff0624a5e360e751d9d50bec263316e93cdae3e2f2abdc08a0,e81090dbc996f3b2bc64efb2ce768c7eb30e96d9d9f801a0c381abfb92ae3455,"Eva Dahlgren","En dröm",27
7dd659b753c96afd86594532ddf52a261dca191cd6b31484605bac2cef621d59,aac72552721e1a8d2b2d963b4dcc3c088f24317356b7b937e1c0acb12594dbe7,"Rolling Stones","Mixed emotions",9
f62be8390bc39fc454997a5b6e75121c44b896fa79765aa4818af441f7e1f16e,052947b3aff00d94eb6d45788c93948ade1b61225f8c2ec252050059b2014569,Nightwish,"The Islander",4
4ba829c307e34aae53297650b506c6f2969b13d3d3d2bf2f52dfc9eb27cb79a8,234432f294674311ff5ebb72836a1aa028d75baed977cacf190515050a982c84,Beatles,"While my guitar gently weeps",3
97cd54a4a54119cedbe0ccd796e2a1289c121d58806e9093b4ce724cfd681c12,1c9ed3fbd6a25d6ce70234c2c835ba20ee576430a7b584fc112723a6f56d9ca8,Sting,"When we dance",2
e8e58ec8136c23d82c7f3d40711a3fb19dbe5d2d5ac1f9df3cf0f6bbc699c1fc,c529a2eb977594cb00e7abc615444ada60e148882c2164ed087aa99b03105379,"Teddybears Sthlm & Thomas Rusiak","Rock 'n' roll highschool",3
20ea130639c0dd6029b62e08ffc2ef10168f2fa53bf177ea448517ade15d6e0d,588c1cc8e4c8fa407c203639484fe4272ee7e16fd5b64ec1f512b46afd45adf7,"Veronica Maggio","Dom sa!",39
f587384565c7c6e48758fa106093dcf7d78e32fae42c64607b323e182dc7079c,39f3e949fefd37f6aa84f9798ac810fff33cfcfcc0e98fb4ba5dbafef429606a,"Ola Magnell","Den enda sommardan",1
5b789c77e46497c1afad40640174bae508a56467fb251390d8bbba608805e473,164cb281eb34e6641b6f1b61d5375b2bb70201345ce2ce4059634e8ddc8507c7,"Meat Loaf","Objects in the rear view mirror may appear closer than they are",2
2f7f46083f6f38253d6f16e5bf02d18106dac0b44c3921e8ee39551cc4ca47e1,18576b2da4fc919c721c66d24352845c0b4b1813c79cbc1cc5e2eaa23fd24f67,"Michael Buble","Nobody but me",20
dca9e2ea47246da3cba851a28b6c9b2b836ed630bb941bec0afe12fbe9dfd380,03f5838ce3eecc5c55a3329f5777e0a8cfdd0c39d246789eb9a1a269a6d71f97,"Barry Gibb","In the now",10
87657a5237b418c148a52611d59299c4d69db15b5467cb910484abd4e34f0662,b9d1a45a8509daa701c8794a0ae50aa2b00c2efccda2956f758fc1ec952975b6,"Secret Service","Oh Susie",4
df71148235abc351c5d3855b39b26b780ac4993346c537ee2835aaf7b0c02de9,5eee7b6ed3ff06fc6bdee65611c1d0e164348cf0fbf803316eb20492e4b09cf9,Nordman,"Det sista du ser",9
fce946b2a670bbf291e9db655031541a45d82e8386c2696cad37623753de3fa1,78154174853e7c305bf9d5e1f62bf44bbc2cf4359e6fb2b83553e427b1a718b3,Beyonce,"Single ladies (put a ring on it)",8
7b0cf8cefc8f3246b82bc566f1a2d635c46908adad63ce2daad8e97faa07771a,c4e00f65d99dacbc3cce822993dc64bcac98d7af7981894f1f67e35f6acf25c4,Magic!,"Red dress",20
e1ec03b78019feab99a564e8af2c570645dd1bf44b58fed8f709b1bea16e45f7,fe5e1495e1038916e1b905dc8c0f4d9450ec6fa4299d68a50d35b408565e0f9e,E-type,"Here I go again",4
a2fc75146a48fdb4e1af5a010114b788e54e87d2a3d2e1027459620ef4f201b3,0f44ff0e57441b8937e320bc33fbfad2bdb599053b3f2a09dd7a2708b780b917,Phoenix,Lisztomania,2
4e5957cdc2e2e9c9df20c8c7c02a56d1884742d5000448763f4d2a73c8f267c0,64c9e20ff2a4a123dc09bf3a9422d3620966291f78751019de765b3d327b031b,Coldplay,"Charlie Brown",2
db0bbd7a8afdbbaf1b2efe5e76db42f89bb97972e75c14b5dacc0370e149a4a9,942aecb2095463b9a52d76ab6292602cc36691e306a3fc600342438083d4bab9,"Britt Damberg","Hälsa Mikael från me",1
010d0bbbc34a0ad2d71cafa48d66817ae64f9cc2c57ca4d6d766f7dff784c8bf,be6339fb428f482f3e4a7804fd0d4dc9931ce46f028375089072bcc92ede5453,"Pearl Jam",Alive,3
0d826f84c54a5b3c9845424f750b41e2e156b48c12a5a585e7d3b109f52adc82,79d4dd13c51d4e8ee66c1052402c3d97c70982e9e6091ae6846fda2c867a7d90,Kiss,Beth,1
99dd6558768309afbda0d3d380574aacc8630b1c4fbf075281a2775f744c463e,c32ee76011986d528b5a349a598f9762c1ef2a09b553247d2b7e827813791cd7,"Dire Straits","Brothers in arms",6
ab3e5f0b3a3fbb57ba1160c315a0f4827f0e9ebdab25704534f4c227cae914ec,1c9ed3fbd6a25d6ce70234c2c835ba20ee576430a7b584fc112723a6f56d9ca8,Sting,"I can't stop thinking about you",29
fbba6a2a4b12dfba065102c5409878bf21c89132b57dc27c67143ac5d0a28c2a,17e5f9788a9a207abd3bf574c50a1f135849519cc8bcab8bd074574d4b8e8b98,"Drake & Majid Jordan","Hold on, we're going home",5
7c374148ce6407bde1bf8a7790cf6b5ad4aad0d35dabcf4ee203788ab6dc7c01,7446a08e46ab04092434a4725e77dfc915bddaf7d8a01b179ade25fbb16297ca,Shakira,"She wolf",5
0878d8d0e165db6b4a476e15b317a41909b4410e2d1f88a7328fcde6397a0f5a,cd6dd9b0952c3325d2359ba4e4b22218b23c28421d30e3b0d9f90fffe33d5be1,"Nat King Cole","Autumn leaves (= Les feuilles mortes)",1
b95c111b7fc2d1d237793e8066a56a70c274ff9ff7ee71a8da7d03b803bc5f5b,b98add901daf53506a32b7eacdb34d6284a8159456cced04b0cfe7526b21043e,"Norah Jones","Don't know why",2
d3b7e6800c58db4e6b9c74781e7303e5dc9e32935c09d507e4e88bd29e4950af,379e590dbf772afa66e159978b08fb13f24b0a949215cd9568a0d0631b67b52a,"Atomic Swing","Waiting on a friend",4
032d12535b6d24e6b5ff7fd9a2b0e68b0e92376b26da2154bc33554fdbab1f63,483ea46215d3ab3aebfb704d0407007593a46767f18163cf83e1ef09120e92e6,"Nina Simone","Here comes the sun",3
35c73f34c0e5d38917da81ed5712224dd784eb8d7b9082ef33b7a7cd9212aeb2,bfd358aafea558264be9dd0fbf511408ae3cc1e5d0a2d8f54deb7c139ec6d19b,Laleh,"Aldrig bli som förr",22
5d70184f2e099934dae4e899d601e6db75d4d75e912bedc4786733fcdee10b9c,20db27389fe56b55f39b7a0e73bd527022070628f04ccd39e07714d260c192a5,Melanie,"Brand new key",3
4a0f58457e043cfea9e87ddc98edf8d364e2816a5625ff672cbd8b8acb81d3af,d4b512ec42c5c3b3b28f4618acfc345f7fd36a48e8a284d86597a015ca0a8dfb,"Maia Hirasawa",Rusar,18
36373d319118db4abea753d82b7b71cbec4493a0e2e1105b9e29b05bb64f64ed,3d9b8b320cb8584f285f61f79b98cdb2a103f2be6af8887421387298ce6310d8,Säkert!,"Vi kommer att dö samtidigt",4
3a11cfbfc44e3561dc2ec90a7529a89078c5a49f730edc2b4e85d652f4c043e2,68f45e0a14701438deceeccf4532d9c2d457930576ccce39f1d75d4928177b3c,"Gary Jules","Mad world",3
f066a0191b7de70ba72c4e332c06abdf7a28d1b21fd563009acde862e0d26801,55776e29feac717a6448c421cce233492144f031775b9cffbb930423a7eb4a10,"Julee Cruise & Angelo Badalamenti","Falling (Twin peaks)",3
4d7e92b7f0569f7941229cbcf1e4d260687872b86a21facbe835acc25648684f,f9ac14c13da575d61ad7b67b4c50ea491a98adc7042e28720d88a33bc7a3bf3a,"Aimee Mann","Wise up",3
f12102ba4b6607c25a5fe56cf0c213145c4d005b474d3a1501811d66854d1b5e,a794411564c94b6f5ab7b3e70ae80916740aa827133a4de02053b84fc56408bb,"The Be Good Tanyas","Waiting around to die",2
afb1738f451753a7e330adbbc1d712494eb24f018062c4a05e6630789ff2bdb6,1b6428ce0f9e5f86e4ee8936c84377c70c7782c8f6ba89bfe4192d3973620de3,"Otis Redding","Mr. Pitiful",6
a04eb9ede9d747accb65102fcce431c54568a95f0f90215a4031b4fb9b0f0f23,cd6dd9b0952c3325d2359ba4e4b22218b23c28421d30e3b0d9f90fffe33d5be1,"Nat King Cole","Route 66",1
20f5cde385d8a6ae5055e6e1ec9107cbc4e61dac8a5f4536b3760f88b31da784,301b4b62c4bc808edc50bc3029e23af8f637f10c5b674e61b4b46238ae4f2d80,"Pappas Eget Band","Va e de för fel på mej",23
6c20cba99364f3889fac14d40e0245045bb24b803db1e4ceb28c2903c122b81f,ff0ef10691053e0c5c83c9d7e683c87dc66a361b9e1cc1b5601633c2cfae0151,Anastacia,"Not that kind",2
6a008653d4a7b1e7c31a2da1a4c349e4ce80d368b00630c030fc4f621febbda7,234432f294674311ff5ebb72836a1aa028d75baed977cacf190515050a982c84,Beatles,Blackbird,4
9e5f41540fe5400d31736bdd8e144211c6a5392a04a1bbb4d296d5546d6d2072,d900ea09beeb84e3c57f8b2c7140204c7de58b19268594c8808fb7ba89444cda,"Sophie Ellis-bextor","Come with us (F9 radio edit)",13
efe15dd351e35053eb8fdeed27f93257a2f6b78e1179daf1196bd6af1a52a3d1,098d6cd1d7d84ebf3dabfa4cff11d924bc8d57ba65c60a3fad22a6c6088b8819,"Cat Power","The Greatest",4
2dfde53ea75007bacf3cece10879aadc76440aef52e2bf78e76c8d7091a89971,31fa31096d18b03fa2a976e4b357fa8fa56fc79a92274ca8603f3148ce467b36,"Koop & Ane Brun","Koop island blues",3
9accaf1824b4bc66489396d2917706cf25e3a99b4f58e34828958efd2b95a017,0f44ff0e57441b8937e320bc33fbfad2bdb599053b3f2a09dd7a2708b780b917,Phoenix,"Run run run",1
372e18eccaa696bc5f651a55ba3ee6de1d5300db9366766ff527611e361d8ae1,68c3a4cb3772bcfb1983de09170e6cf8ac80055011ca5c681f8dfdc7d83c7dd4,"Joni Mitchell","My old man",3
7bca2c1fe6879e4dd0535daa857748380a769be7c1f098c799ddf25931366e20,6314c830468c2113e1b0a0eb094b1680676761f36d88b723e2bf5d0dbd28d2f9,"The Flying Burrito Bros","Hot burrito no. 1",2
fb81d4c020a03627e414179541bb8a42628cb184d1d0dbb33a311cc99142615f,c4a974abf52a871e664f2d613a5f786adddd2ed23e523f94d6b0f46f07b3e962,"Johnny Cash",Hurt,6
7053e561f5dafc695d30b9aa43e603fdd211f621d14e383e6cfb54c3b9cb48a6,f9ac14c13da575d61ad7b67b4c50ea491a98adc7042e28720d88a33bc7a3bf3a,"Aimee Mann","Save me",3
c448aafb71d2f68b55e4ecee0d2d30ce44043304d3274ae89e594c0c24c439d6,58250da54735cb212bcc8ab4301322d3da4dc53a1e14179b318c6b102123ac65,"Van Morrison","Too late",12
3ec4755b294f1e87a718e505d91f2d8407f8d652c087c1084c920af15badceeb,75f56418df48f77ce535e82be80519e26636ba047f1789c6d0adc420364bbc28,"James Taylor","You've got a friend",3
25081880143d5e33ac713992d038775730314ec48e84f3498b3c11c8fe8bc960,64c9e20ff2a4a123dc09bf3a9422d3620966291f78751019de765b3d327b031b,Coldplay,"Fix you",3
7dc4a22a68ce08981610c15973b7127b1ef55da022960029994e576d52293124,bb1b72e77a724c480d62e473cc8a9f6adba2ea17aad6175884b9dbdba60ea60e,"Sia & Kendrick Lamar","The Greatest",27
95ff212da79f6c4fc43d59dd71bbca049ef3099e741d2fcec18f17e6bae77080,a6ca69ec9898629d58f156a79cc67733f19b71bc8bc177daaf470b49197835fe,"Jason Derulo","Kiss the sky",13
f4e2a4ec3e7ba893275ee731a606e06105c492cb7d4a8362fe68636b74aca031,327cbb9534bf69629b90b28bcacdd3cc6d9d06d2129a61e859f7abadcb10f4d0,"Robbie Williams","Party like a Russian",17
a6ae6690708d38c76884954ebb76976c7a347f97cb08335bd1efb17b80a287f0,16a36e86f6fed5d465ff332511a0ce1a863b55d364b25a7cdaa25db19abf9648,A1,"Caught in the middle",7
26b4682a8fff2bab977fe865e4711f6936e9b1e5916ae2a97107c8124b34e7b9,9e7d7c03eafe0295e1e0ad53136bfb06da023d9120c777db7e87f7a4d22c5fdd,Keane,"The lovers are losing",1
c12f43cc5b976526b78d2965c648c4a5eb5f089d574a3b44522f715570fffa73,1a2cab1b218853e4376da4389d03d3ca4995b75914d7445c7678e51b9d6ed646,"Peter Bjorn And John & Victoria Bergsman","Young folks",1
29b032401b8c1040bffb0696611ce72b94cc9c0c647973b36c3ff2386801891d,ae08ec29d1867ab5f0ed852d756390458e5ed94eeb8745926d1d341d9bc52771,"Per Myrberg",Trettifyran,2
e95882e13b3dfb2ca22e9023031613d36e202a4024aa2e179ed691bfc685b7dc,8fca425ffb0679da58f1779e0bab6c87db8a3e7beba5634cdebae0398d2885fa,Extreme,"Hole hearted",6
4a8df3a54e2a250061ac5880cc96a2c01cd343bd33dca83ba6589c23a68b4068,7682de193e54dfe929b810444ab632bc48fb06bdd476f3f1c74c1a12f3e49a53,"Pink Floyd","Wish you were here",2
489248c1728c82010e39d78f49db9e4db58d1512a223dca48188b5adfc15b0ea,498d0f7d3348408d71dce63810a86eb71288ae410bd8167da01280a10e32887b,"Massive Attack & Elisabeth Fraser",Teardrop,2
221729be1765467897f0e90599da52d83c7d5d59551039c568f2287308633be8,788540c6f017da172a6761e801b1d9369858625267ed2c14cfce9f58d5690852,Betsy,"Lost and found",18
3ef43171a496506eb0a1a72f853b6af40e5346ed02c0e44e7d54324031b8e898,539f6b902a0f21768b314c41d3c407b279454dcbce78272c7f065b8a4b077ea9,"Magnus Uggla",Trubaduren,7
82dd52782490f138dacb30c8ea909c6c069fcc71db223f9f394b86c8167eb3dc,3057dbaf1fcfedaa248d42c80cf5f188606c4a420fdd0d6aa70b88ddd8935e3a,"Agnetha Fältskog","Glöm honom",2
82d32c55125153e8d56319a8cac05917d94af13df76101e6751e75654abf6242,47a9100398c5c9db878f6ce843230b1fceb343d8e429cc7666843f92ae713843,"The Mike Flowers Pops",Wonderwall,7
355b008d5e8f70376a989476b84df6b3def0015397121902a19eb6b35a2055bd,c18750d390a079bf5d74425b3754208e3eedfe9359c848e478986767ffa3a72b,"Mikael Wiehe & Björn Afzelius","Mitt hjärtas fågel",4
b49fa637acdbfb015e79bb94ecf1623e52d2b11030e477311950a991763ba165,fb7eecec9cc0445dedcaf9a19a1879ee9420941efd6d3d3e2358480b797e4663,"Miss Li","Ba ba ba",8
cabcef294ceb0e55f3ec727abe1537852ad011af5e0e5d60121b759e019cbe65,e16c206f617c3ee537dee0aac2416d5891a3e29d1277e3f014c16a4e23f76b2d,Passenger,Anywhere,31
521cbe9470bcba2af761ce3045460320841b30f5733dd37eaf5b67294b429410,4ee24098398229c352a393ba15036bcf0a31a35b1a8fed8690c268ea90b93ed8,Snø,Sunrise,9
e6837ea51292b05c54569fae9e6166c8fdcb9c99c2c5cc2daa762f7bb0e8a071,ac99d068395c276afb8adf947c283aeb7ca5375245ca71a3d8e03896d5e5709f,"Sister Twister","Fröken perfekt",1
4e5bda5aa161352e932c73b1a54911194552d1ab502231333b46a312dc1d74d6,35b59ca07c00131a27812cd53daaa1d47dcdb622c25d54ec08d575f426fcec82,"Gigi Sannholm","Sånger för dej",2
c6b58dda2806784fbbb67781e9347ba48e3d07566ad29ea58ee958d77077f8d6,c2d4913d8ef080d76d32d2def25d6a58cff39216c2fe708393d09c27992e27e8,Rihanna,"Love on the brain",19
b90803c1d36785bb7c11f9c001df466cdb71b3b28938f54c535f6dd35f02d05d,e55fd47b30502e7b3ad3f3cc702cf101348e062c35e954acb74840b31e31c7fb,"Petter & Linnea Henriksson","Se på mig nu",36
747a7a0f714a0e1b499fae7d713c94888b157c3455b606494465d906f279fd81,27ee42e7977c3b1351f844901a415829ffc3ac52b040e31ef5c06ddd9ac1a434,"Kings Of Leon","Waste a moment",17
ef836b3654e6858ad67495e9ab9b37aa161e2ccd0b939d6b8b25dd90b072201b,53c759c773f2b832ddcc61534bdb919d44e03be212241e7dad49b286afa95340,Poco,"Call it love",2
0b63b589a36126d0ea20cdc2ec41020613ad413649d481484f3eeae16e5f4078,fd2d99f060ab5478f4aa9440b0f08026cd9b57de2d4736a6334963b2a7b136a1,"Lars Winnerbäck","Hugger i sten",4
884b6132afb505bbe3fbd1e24d5546c4f8404ee1fc00380089992891f95a3538,24b7265217e2f8940d6d20532db02585233803a4c8b826477bc0216eca6f5cd5,"Harold Melvin & The Blue Notes","I you don't know me by now",1
27bac94671fabff1f97b984d484b1f8e59a17c7ce06d907d0909db36f679d741,35279144067bfe1ca1c3f4aec5aef46f6a21781cdfda6ebb8368801b9f1e2b7f,"Mazzy Star","Fade into you",3
1f253c9b43d929a039f6fdbac298d3b540e25c979f6285f4e15c2a5c8fce6b40,948629729abcb3e05a47fc2a6e98825461a02728ac83c1ba3e27acb79ac4df84,"Russian Red","I hate you but I love you",3
60e800648f9985a94426f2f225a9337ca39bba3a24c3e0de58f626c64d5a9c93,cefa6d4df0cf888a8b3e77dd782da9d5667fde381089c70b96cb5213d0a9a294,"Guns N' Roses",Patience,2
f2b449c12ff920713a2cb3153a02f16863ae28d8040a57cf54d57c3bdcddc7a8,0f64ce866f74514c0511fa7a44d74e735bd6df0ae58922d21eb9a6198c40c939,"Sydney Youngblood","If only I could",3
46069b1fd7485c809752818854faaca9d43b00ece86598969207cff38dea59dd,f3dca86f06a573c003edb42515fba8d549906029ac02ce034dbdb7d7561f38f9,"Michael Kiwanuka","Home again",3
bf207228c41735d9f880a723305b6cd6fe83280cedbad649d54e507fa44c523b,23485fb39a32d9c6881d691b527fdbcb8d4879c6069186e0e8a8e0d2cf5b72fd,"Amy Winehouse","Wake up alone",3
721b206af1b1f2810f0f06a15e7fb577422d21575184ddb2ab10740511515733,d688b2bacf94dc6e29b5a32dc397482630295361f4687394d5e320c44f8d5022,"Corinne Bailey Rae","The sea",1
ee129cebf86e8bdee50785df492f617e7919e549df1de574159c97ecd1c1ab9f,70333bb0c28f860f450c08ae2a7639740c614e5608ab424e2a4ed9ec2c907eb3,"Stone temple pilots",Plush,2
704f175c07585d979f4a46cd2fb58dfc1d6c391e8a87ac4b0169901d8110fa78,803288851c11ee1b52b4a96ad7ff6ab6c7a4aa10e06e29ebf6a993295fdd0c9d,"Sleeping At Last","Turning page",4
2f0e9d552290580df9f24a75b63963cb599146c64e8a4b911bb2c252661cdfe7,0efefb57efc3ed2c74027fa5c24fee6d916983e6a1e364d2316b24c30d8768a2,"Lena Philipsson","Gråt inga tårar",11
5608b0424cdb7d34701090b22dea0028236fbbffc0fab771ccceae76ccb01d55,560c6155dff806782f9bfb90f63939ccb2767a77443d54f7cf44fa501ae95f7f,"Mike Oldfield & Bonnie Tyler",Islands,4
6a56759bd23f7380f1e13455bb56c76522cfbfade2fa59ae6ce313727a0a10b2,7075487c88425ed8d2d73ef28d122a7a268e4f546e94a5bf247e75b068ee27eb,"Tommy Nilsson","Samma människa",30
32a60e9945e71692249b7263428a011bc8a6b6c30b6c766c159c78b799426f4e,332f2fa077ba46422bdd8e0831dac21299bdd9886fdac654b886c3e0a08bc7b1,"Nick Kamen","I promised myself",9
055905af3c14956ae0d4e5a6249b218cedbff4726f8540058aea328f7f50bba8,d0d2b9b7277cd666c92da6cd067e7f6c0d28e89cc5165aed5dcbeb35f3d8dc02,"Black Sabbath",Changes,1
1f51b78989d4ff23ad6ae3801ce4335224338a043902047c44755e6d98d906a0,3d9b8b320cb8584f285f61f79b98cdb2a103f2be6af8887421387298ce6310d8,Säkert!,Fredrik,8
fcc5d64e4632f52529b5392e566f7bff0dc45da0be2449f60b26588b31fa3899,d96d14f5564eeb355178395b04cdb970c3dc8d01f54d1b7adf0288820457899c,Kent,Terapi,20
4f85093c13d816e52248c1a9a46e0ff8af7f38151b3fafa654e37f9ec4c23886,3c9b43577678469e04abc30c95d1584971695ee44553137e120a211b82cc07d7,"Sven Boom","Av ständig oro",13
93ba4a0a0cbfa9b8ef95f04bbbb98e61a69cef15ea5bf42ea308bba5a33da7ce,96890d5ebd906b16c56b0543cd46cc32ca05301b26535005a04239b2134cc2ae,"The Ark","One of us is gonna die young",4
98be1be4b0f256dfd8b14fe936e549f536a00df2fe377537bd2c2193bc3bcfcc,c07ba24d3bcababc43f6ed23a91279c7e457d12445c137a9c58b5dc1034e35a8,"Daft Punk","One more time",3
a84c66503919482cae4ed2fea8d2644f308d00481427c12e75e9508133fbedde,811440797f0609c4d00cd6086353a078d668520e40e839706c673ce45a803440,"Patti Smith","Because the night",2
6655beb3a8265c8a5958bec2f72dc4aa58ea0ee62772e3a930b40fe79c84f5d1,2a4ca7b7a54fc518e44e8050d71e6062561ebdfa6004250a415787daa5b318da,"Lill Lindfors & Svante Thuresson","Nygammal vals",1
ff242847387a30c1706d8becdbc33b373ab993cf7088517322d5ecf0c65600ee,07bd9cac348a3bbbf4950f52840f4de40f60508c047724d6a7177759a43a7320,Goldfrapp,Drew,3
7652ecd80e990b9d9627e49457c7e7edd221829db7f6f0ff60d50a14a03d063e,9f9c602e71190684a03d6b9246ee99d86f0ab6975282a4f356dc0f2b063b17a5,"Fleet Foxes","Oliver James",4
93a0e75d150b52b51779350fbe37babd98a3b6f4474f0444352fdcd21a32e37a,efa5c429e09ce2ca53cdb759e1659e2bf8e05f62ba61701cd590aee5c034a8e6,"Bruno Mars","24K magic",14
b4138c658caf5194dad0cbd3a6f10b5c98417c17d16dbf922eac7a018a94bf81,8fca425ffb0679da58f1779e0bab6c87db8a3e7beba5634cdebae0398d2885fa,Extreme,"Tragic comic",2
ba1de827d3b3c3c826416b0ee55f07b920fd4a6e1600db98e3bef26bfbc6f42e,fd395a64fac2181fafd6a3346ba7f7616a9dfd3ace3b78c3f8aeb4945a3a17e5,"Phil Collins","In the air tonight",7
333eb252fd9543e3b6416578cc5825ab60d816b495833d06b2a83e0536858a91,cb66065e648cc0cc3bb7e66c81606b193e3a8a2f82f38a80b013988272bfdfe8,"Frank Ocean","Thinkin bout you",3
8eae2d66376e0091dc50667e667bd14d5f94af21a4b0cbbacf3551856a7289db,6b4206f290a60885d27532d41a25829f531391a93eface7af9b4dd4f59e77bf7,"James Vincent Mcmorrow","Higher love",4
13849c89cac4d5d2c986070a082cabe93be403155b0343a6a5b6558c3d49a968,bf276d40a5bdaf737ab6ac3b4d60be4fa3ac28a4744409d15471ca35e2fe0b0d,"Joao Gilberto & Astrud Gilberto","The girl from Ipanema / Garota de Ipanema",2
0b6066ffdc95769cf1453e8f52b4bcf726155924fed80e29ad66b51f791f823d,ff363e7d0584a25a3702ec621b128388da68c8f9c710ffcb9ad648e3751a1a19,"Randy Newman","I love L. A.",1
d1eb5144c1194daf59ddd05a023733a68d66193d3d1e759095998b13b703448e,adc47868afe24cb11881196f24ee18afc92b965defcb569bfca048ea66f3949f,"Sarah Blasko","Bury this",4
588aeb43ab0f51c1f6eb1ce1d43fb874ae81ab69674550420eacac4d56d36abc,883fe7cd8ebaa13b11189affe30137d04f124ba908726310e46855b8bf7bb5e9,Tweedy,"Summer noon",4
