a-hash,artist,related-all,r1,r2,r3,r4,r5
98a69752fe13f3a033f1d2fa099299e466c2a71f55918a4dd45038bd3e51fad0,"Glen Campbell",
44a24fffd883961f69d82f7fc64f75a6dc9b978fa162cfbdd9831285a0ff27b9,"Elvis Costello And The Attractions",
861a493f38edb898e171e73026f560f3b451a87cde792699ef970a160b63c4cc,"Bonnie Tyler",
2b1db4a86f156df38ccc5a3cead9e73777ea9938f21c05573f898d53eaef9e05,"Ville Valo & Natalia Avelon","Ville Valo;Natalia Avelon","Ville Valo","Natalia Avelon"
4b95ce6272018a31e4125bf2eb44817a30edbc954a0cf02d72c7c3cd08859373,Texas,
91e4ecbe3c3a1806e8cc3f965c7e82a8d4c21c64b8a078cf796fdee731061936,"Steve Harley & Cockney Rebel","Steve Harley;Cockney Rebel","Steve Harley","Cockney Rebel"
2d9d26942845e4455418a677765a083f0d986894a59a3f669f06a9ef1a93d5e6,Volbeat,
840af483f32127e2220d797b0335c5f676bf479dc236f0e6981ae54c4e1e4adb,"Håkan Hellström",
1349a152fabc095310fa29bbe2a9645f5a3b5a97ba9db387be7b6086c9f68e9e,"Emeli Sandé",
2bf46306c4d23e82f5f0b5e5f3348644ca3e5458b9dc5fe4d066860cd55548fb,"Kc And The Sunshine Band",
b3d60509901a9912f651bac21d52c7ddffc9bc8620f5052fbddd39e3c59f84b0,"James Brown",
fe862495e3287d89d94674079e5b1ef9635fdfce0d5f1ed4091b18583f72ca8c,Joy,
a8c34f337095f50b08b9591d1e019568417db6b69a3d71f0f47d4dfb6c39dcef,"The Rasmus",
6126483eeba27c2d685b1a9a19f226d45798527584c4510597f028b38c28de75,"Cliff Richard",
ca129b6bb2b21dcf285567246634f5d130bd8a811637317b27d6099184f6c9ea,"Björn Skifs",
7c77c3549a78decb87a7a4be9ef6a1ef54cdeef9212242c23f8392eecdde3d65,"Mungo Jerry",
e0933f7c4981d15791ffd40feb3b979b9c997f22976c09d4245b46b15f5dfae9,Sarek,
74a80c41603fad18cb833c8f7063355a42039dc744512fc871ec75c9a64540fd,"The Doors",
6f95ee01272881b3df051458891e37efdf81731240db6fdf4db6cea7e03e0d79,Roxie,
48e8e8f494b873e9334a192f75ba61d28f0aed1645948b30d85e7748d33eac3c,"Satin Circus",
4cc41a7ef5f5919a5f1d4d298750e21422c5cf0f132f561221aeae773570d91c,"Sting & Aswad",Sting;Aswad,Sting,Aswad
9e499e4cdaf42f925ad7808ad0e28c6fd652eb11599b9a933a1326b521cda783,Cars,
d6b3b7b28ab85eae926b19a0e7f57ca8ab1f3d200c9fc85f0e83cf552923018d,"Pernilla Andersson",
8874bf2388b13f92ffe01f535518b9bd9c4332a152e638fd05eb451a01f69c4b,"Robin Stjernberg",
6c7061eee7ae27fd4a656ec4d7271693fe1b3c74d0b1bd24c22e12ae015b1562,Righeira,
1809b4edd27d71758e55e6ea7c9fe9cbb722f377813b328be1daf3354e629c2e,"Oskar Gyllenhammar",
691a65a6c10586935af6dc0f1b09cabe5088661d916f8cd7afad0df56c3977bf,Eldkvarn,
1acbcee3a39de272f1d86f5408119ddbe4b8cd6db49bb38d970ce52fce7decf5,Nickelback,
966da05e3446bfa16ad2352578083d2fea4b1c3fbe6850e3b6ec2bbf537face0,"Burning Hearts",
3ce4ba55109c784ec81c39042e89a5bd4f17a9cd54e1f355aadbb4643dca8d5e,"Alicia Keys",
77c2e9a6b3aebd7e1c2305b4a3e20ed314c5d93acbe8b21d939f61a1a8f76ebf,"Jennifer Brown",
b98add901daf53506a32b7eacdb34d6284a8159456cced04b0cfe7526b21043e,"Norah Jones",
04a2977c024342b7c26158e679409ffbb202a6ea8669ac163889ea596921c245,Cher,
f60a5d399a37918870fc8c89fa84303d0ff0968cf55a25fa06179e2ae3bb7afa,"Barry Ryan",
d22de1d8a9878dc39a9ca5ff6f48b467bd28bf7144c0c196e20bb49aae640fa4,"Susanne Alfvengren",
4cb63eddd1e7f5bd67a10d07400a475fb482aaa3f27db0f769d87c97edca102e,"Manfred Mann",
df016d8925cac8fae01fb3a37cbe8641977385a319537b3cecf91cee982adaa5,"Army Of Lovers",
c4574ad5230c788abfac05618d7fe0e92923341bc0d45ffa050674d90bb34f47,"Marika Forsander",
3660c18448108c3715515dfb32955905e0e51034b56b1786998d4e9c26360b0b,Travis,
693b005c5da8551b9c0efebe4eda8f34b245a514941f40938817f8bdda4b8af8,"Elton John",
9a5ebffb223d47f357fd3576e36d9a80c2ab59d086dab44a86a030662852498f,"Annika Cleo",
db2dfeff59c408f8164e57de182e137081e639659294b41c90823332c0db8322,"Christina Lindberg",
b20371f3e79736b1e45997a0195caa028575b516a5817f951662f68e2400e658,"Lenny Kravitz",
ca10d944a805f6f60aec5d91bb1c6e68e3828520b8555c756a8743ee346411cf,"Donna Summer",
2e59136dc12a86bf3e9f57952009a00b909061619df9fdd67d1a8e984e433da0,"Andreas Lundstedt",
bd655c81b65e955dee54dd8232120690f3db578a7241479cda1fd0dc8ce85700,R.e.m.,
c677fedcf21cc19bd83d8521c07bdd0b8dade7c5b4f971cf93f02d5826eb9f12,"Maroon 5",
54d3561ae7cb854d780598a1ee5340e54c235fc314c8aac371a8cd0418819f4d,"Eva And The Heartmaker",
9c7c9d5f0464e8ecc25eaa886630dd59772babcbf3fd93b1f25acc7baa8e9def,Timshel,
7eeecf98f27dcf67cdf9060bc642a95aa88f30bc21e09096bc96e68d69e28087,"Culture Club",
21cf115b24a6c17fcb676f47cb94f88bd2779e1021a70709bec683047db44944,"Uno Svenningsson",
0bf18fd271f7a7d9f4c52373a642986722acedcd9e03ef383a765994c8e83910,"Lana Del Rey",
