a-hash,artist,related-all,r1,r2,r3,r4,r5
d3b6fafb26d5f5891a97a1b5f4f9b45a7a1abb5260cb41ee43a5506928f6838a,"The Fratellis",
cd2caa006be1101c517568d5c5a1b2f7f8903a4b8b4db00d47f38b2c573e29d1,"David Guetta & Sia","David Guetta;Sia","David Guetta",Sia
d14c259f9aee09ffaf071d6a1580c315f5486a47a13a722ddd184de88ea57316,"Bryan Adams",
f503202898fc722d0c245ea03c8620b4bc7a710e39c35aa36a3d7a5b09dd1259,"Empire Of The Sun",
1d822fde641a597beb59ba197388b85e40eafb39d007be53f1c1da9b36d6a8df,"Rick Astley",
3c40f7a7a2b13d3de6217fac456a40ab28833b446938babffc301e09a4da78ed,"Gnarls Barkley",
2190746be73ccd122a957eec7f8ce08db54120a48f4cf8b3c27baac0fb9432b6,Ac/dc,
1c7bacc8676f21bbcf7d3231af88389ecdaffb923a2fd5ef5aeaae1464dbb03d,"Alice Cooper",
6b2e1be929790e319041674ac2aac9e8ab6d161f5774ed969f28fe981082d875,"Eddie Meduza",
ae20a729b6f3fcdfb18802763b0ae8e76bd5dfa7681d4bfe006f51863d3b8c53,"Gyllene Tider",
2273a445f7806335c6ff32b5831fb642eeb11d412aab4738090b39592efdd1f3,"Michel Telo",
0b79eeecddc9eae37193d6b6d8569380d015e916e43a672fa6ec57b52f38e36d,"Näääk & Nimo & Melo",Näääk;Nimo;Melo,Näääk,Nimo,Melo
73caff697e9d33703dc7f61af4a414809dd18bc7fef4b1a40485812bce8024da,Metallica,
6af528f9357679165e7e2ab1a3ae1314b96d6740e3c6e9571a61f87fdc3393a4,"Midnight Oil",
54a6139368b8fe7410f5b616b9ec8bd4b76eaceb530f5203730dc5daa96b9789,"Sak Noel",
d66feb4fe895555ecbca4090e0e4988e7c41d8b9d30b524aea4188a67ce3e4c5,"Bullet For My Valentine",
b06c9c86ab9e1356c6294e2f03a6ebadbb843ec55b20110ddfdee2a5176a8593,"The Script",
c47368c352f21c968598f0fd24631641a04d8241c8b765d53275d56bc6323805,"50 Cent",
8d5d26bf803fd713129b1b02da4c0ce0426a02bad184e26d185ef7b9e62ea5a2,"Snow Patrol",
02e539d80cabe5702635a218eabd25fcc638ff3db48dadc83d3265c54ad1fc92,Duffy,
45df938099e154083cb353b81868dc053ea13ff44875f79ed8fd7dfc685ed4da,Mustasch,
fd8f61903ebd1fce7e8de7cf168d8165889be5d207fc18e99b001096cca2c596,"Anna Abreu",
1ffaaa93b214953bc543b7d16639484fcefab5e971a919496a8074f414c6ac9a,"The Hellacopters",
70f34188874dfeb849381b9f5395f8807cca50bf621a8b18122e9f841959c16e,"Timbaland & One Republic","Timbaland;One Republic",Timbaland,"One Republic"
68a5009473773cf10e1e3b7680e89e09de375e5fc07d012dcbe7d0e636687324,Linkoban,
725628b0e06a3c3ef5c9488dde4a3de6c6cb7c43ca4543966d77d3d642520efb,Gossip,
69f33a340a8e09c94037807136fd2e8c669151e7afaeb0042407215d3785104c,"Plain White T's",
472fd90235af5ed4042f26acb5df9c335dd3d9d1407303388cbd8d2714605d22,Naked,
e79e63988e154913c2e16f21c7223f4804cd40b91d2540814506bc1799677a6c,"The Cardigans",
7446a08e46ab04092434a4725e77dfc915bddaf7d8a01b179ade25fbb16297ca,Shakira,
554dc9d9ba72b450a48cb896d3df8980cc44bf7e18474a684963596f5fcd8631,"Poets Of The Fall",
d4b512ec42c5c3b3b28f4618acfc345f7fd36a48e8a284d86597a015ca0a8dfb,"Maia Hirasawa",
080b13d86dc9a4ffc0fa5274c98f3e4d83761a51171b1506fb2bb67514fc4e12,"Hello Saferide",
4070ea7691e2a3d7b65c60043836d39bc7e31190d8e383d609128c53e14640fe,"Erik Grönwall",
0f0e0837c2e523b09b6fde8f7f53595be365cd0f5b96360f2889dc1e73018f09,"Blind Melon",
